,,,,,,,socialGroupsFakeID,,,,,,,,,,,,,,,,,,,,
5635,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5638,f626ab68ea783220f0be,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5639,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5640,f6b196574023b5f777c9,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5641,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5642,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5643,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5644,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5645,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5646,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5647,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5648,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5649,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5650,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5651,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5652,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5653,86c3cc68793538ff0262,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,f5cec24e1ffaa7f88858,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5654,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5655,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5656,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5657,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5658,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5659,c111eac382be5551b81c,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,47239fe7c316064a02df,f5cec24e1ffaa7f88858,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5660,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5661,f626ab68ea783220f0be,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,47239fe7c316064a02df,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5662,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5663,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5664,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5665,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5666,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5667,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5668,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,322c6a8eda73ee25f587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5669,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5670,42edd309bd7dde33a823,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5671,42edd309bd7dde33a823,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5672,c111eac382be5551b81c,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,f5cec24e1ffaa7f88858,,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5673,013d1cd1886ef89b1724,c5a09ee6f1e927348620,155cbddf5e2f370d3e73,47239fe7c316064a02df,5c2a80623716ba638b66,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5674,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5675,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5676,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,322c6a8eda73ee25f587,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5678,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5679,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5680,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5681,e616bd71c9f7c0b894a7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5682,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,c154296390d5f4e08743,,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5683,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5685,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5686,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5687,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5688,013d1cd1886ef89b1724,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5689,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5690,86c3cc68793538ff0262,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5691,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5692,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5693,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5694,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5695,02651c157ef71d28b927,155cbddf5e2f370d3e73,155cbddf5e2f370d3e73,47239fe7c316064a02df,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5696,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5697,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5698,e616bd71c9f7c0b894a7,cbe3f55a87feb60ce62d,155cbddf5e2f370d3e73,4368b27b6319b2838847,c154296390d5f4e08743,,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5699,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5700,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5701,f6b196574023b5f777c9,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5702,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5703,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5704,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5705,c111eac382be5551b81c,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5706,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5707,f626ab68ea783220f0be,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5708,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5709,ef53d5487f6823bc96d9,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5710,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5711,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5712,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5713,c21e2d328f581bc7b592,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5714,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,013d1cd1886ef89b1724,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5716,ef53d5487f6823bc96d9,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5717,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5719,e8939ef52ad4a91f05bd,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5720,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5721,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5722,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,c154296390d5f4e08743,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5723,d41179f3013cffd3d95f,cbe3f55a87feb60ce62d,155cbddf5e2f370d3e73,4368b27b6319b2838847,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5724,d019580706e68a937909,cbe3f55a87feb60ce62d,155cbddf5e2f370d3e73,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5725,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,c154296390d5f4e08743,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5726,1afa2de20ffbf924b8aa,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5727,f626ab68ea783220f0be,c5a09ee6f1e927348620,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5728,33dce1e3faa000aaea16,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5729,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5730,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5731,f6b196574023b5f777c9,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5732,42edd309bd7dde33a823,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5733,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5734,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,155cbddf5e2f370d3e73,47239fe7c316064a02df,c154296390d5f4e08743,d867152fa91872dc8e0b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5735,67fedf983e97ed1b3a7d,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5736,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5737,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,4368b27b6319b2838847,57f5d64b44d53b5551a1,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5738,02651c157ef71d28b927,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5739,0bdb82c26add0f857d50,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,5c2a80623716ba638b66,d3d300d7d75909d7cd5a,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5740,c111eac382be5551b81c,155cbddf5e2f370d3e73,cbe3f55a87feb60ce62d,47239fe7c316064a02df,57f5d64b44d53b5551a1,d3d300d7d75909d7cd5a,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5741,ef53d5487f6823bc96d9,cbe3f55a87feb60ce62d,cbe3f55a87feb60ce62d,47239fe7c316064a02df,f5cec24e1ffaa7f88858,d867152fa91872dc8e0b,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5742,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,4368b27b6319b2838847,f5cec24e1ffaa7f88858,7f9669579f8d9f5d7d6d,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5743,1cf3e1f1adacfbe27cc7,285f914793d0a4a2f5ba,cbe3f55a87feb60ce62d,47239fe7c316064a02df,,7f9669579f8d9f5d7d6d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
